,Sample Index,Condition,Question,Similarity,Generated Response,True Label
10,49,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_Numeracy,0.9887023,"I had a friend who was experiencing symptoms of a thyroid issue, and I was able to recognize the signs and encourage her to see a doctor. I had learned about thyroid problems in a nutrition class in college, and I was able to explain to her what might be going on and what she could expect from a doctor's visit. She ended up getting diagnosed with hypothyroidism and was able to get treatment, and she was really grateful that I had pushed her to see a doctor.",I had had some bad chest pains and thought I was having a heart attack it hurt so bad. I went to the ER and they did all the tests to check for heart attack and everything came back fine. They would not tell me what was wrong with me other than I didnt have heart problems. I got online and started googling my symptoms and realized that I had costocondritis which I had never heard of. So i basically diagnosed myself with it and did what everyone in forums had tried for theirs and eventually it got better and went away. 
11,49,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_TrustPhys,0.9921303,"I trust my doctor because he's knowledgeable and takes a holistic approach to my health. He doesn't just prescribe medication, he also gives me lifestyle advice and encourages me to take an active role in my health. I appreciate that he's not just trying to fix a symptom, but rather understands how different aspects of my life impact my overall well-being. He's also open to my opinions and questions, which makes me feel like I'm a partner in my care, not just a patient.",I trust my doctor because he is always upfront and honest. He takes the time to actually listen to my concerns and takes into consideration my opinions about my health. He works with me to get the kind of medicines that I also will approve of taking instead of giving me medicines that I believe are more dangerous for me to take. He seems very trustworthy and honest. 
12,49,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_SubjectiveLit,0.9884502,"I feel confident in my ability to obtain and process basic health information, whether it's through online research or asking questions during doctor's visits. I'm able to understand the information well enough to make informed decisions about my health, and I'm not afraid to ask for clarification if I don't understand something. However, I do sometimes worry that I might not be getting the full picture or that there might be some nuance that I'm missing, which can make me second-guess my decisions.","I feel I am capable of obtaining, processing and understanding basic health information and services to make decisions about my health care. I can also use Google to look up any conditions or medications and get more information about it that way also if I dont understand something. I am not afraid to ask my doctor for certain medications I think I may need and discuss my health issues with him. "
13,49,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_Anxiety,0.96921986,"I worry about receiving bad news or a diagnosis that could change my life, like finding out I have a serious illness or condition. I'm also anxious about the potential cost of treatment and how it might affect my finances. Additionally, I'm a bit nervous about the unknown, like what kind of tests or procedures I might need to undergo, and the possibility of pain or discomfort.",What makes me feel most anxious or worried when visiting a doctors office is how much its all going to cost when its over especially if he finds something that requires further actions such as surgery or more blood work. I am afraid of finding out I may have something seriously wrong with me that I didnt realize such as cancer or some other disease like diabetes even though I do eat well and take care of my myself it is still a fear I have. 
14,49,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_Numeracy,0.9692403,"One experience that demonstrated my knowledge of health or medical issues was when my grandmother was diagnosed with high blood pressure and I was able to help her understand what it meant and how she could manage it through diet and exercise. I was able to explain to her what the doctor was saying and help her make sense of all the medication options, which really helped her feel more in control of her condition. I was proud of myself for being able to break it down in a way that she could understand and for being",I had had some bad chest pains and thought I was having a heart attack it hurt so bad. I went to the ER and they did all the tests to check for heart attack and everything came back fine. They would not tell me what was wrong with me other than I didnt have heart problems. I got online and started googling my symptoms and realized that I had costocondritis which I had never heard of. So i basically diagnosed myself with it and did what everyone in forums had tried for theirs and eventually it got better and went away. 
15,49,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_TrustPhys,0.94133383,"I trust my doctor because he's knowledgeable and explains things in a way that makes sense to me. He's also not pushy or trying to prescribe a bunch of medications, which makes me feel like he's looking out for my best interests. I've had some not-so-great experiences with doctors in the past, but my current doctor has been really great about listening to my concerns and working with me to find solutions that feel right for me.",I trust my doctor because he is always upfront and honest. He takes the time to actually listen to my concerns and takes into consideration my opinions about my health. He works with me to get the kind of medicines that I also will approve of taking instead of giving me medicines that I believe are more dangerous for me to take. He seems very trustworthy and honest. 
16,49,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_SubjectiveLit,0.98913205,"I feel confident in my ability to obtain and process basic health information, especially with the help of online resources and medical professionals. I'm able to understand most health information and services, and I'm proactive in asking questions and seeking clarification when I don't understand something. However, I do sometimes feel overwhelmed by the amount of information available, and I wish I had a better understanding of medical jargon and technical terms. Overall, I think I'm capable of making informed health decisions, but I could always","I feel I am capable of obtaining, processing and understanding basic health information and services to make decisions about my health care. I can also use Google to look up any conditions or medications and get more information about it that way also if I dont understand something. I am not afraid to ask my doctor for certain medications I think I may need and discuss my health issues with him. "
17,49,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_Anxiety,0.966114,"I worry that the doctor might find something seriously wrong with me, like a chronic illness or a condition that requires ongoing treatment. I also get anxious about the possibility of needing invasive tests or procedures, like biopsies or surgeries. Additionally, I worry about the potential cost of treatment and how it might impact my finances. Overall, the unknown and potential loss of control over my health makes me feel anxious when visiting the doctor's office.",What makes me feel most anxious or worried when visiting a doctors office is how much its all going to cost when its over especially if he finds something that requires further actions such as surgery or more blood work. I am afraid of finding out I may have something seriously wrong with me that I didnt realize such as cancer or some other disease like diabetes even though I do eat well and take care of my myself it is still a fear I have. 
18,49,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_Numeracy,0.9897664,"I had a friend who was experiencing severe migraines and was prescribed a strong medication by her doctor. I did some research and found out that the medication had some serious side effects, so I encouraged her to talk to her doctor about alternative treatments. She ended up trying acupuncture and making some lifestyle changes, and her migraines significantly improved. I felt proud that my knowledge of health issues was able to help my friend find a better solution for her problem.",I had had some bad chest pains and thought I was having a heart attack it hurt so bad. I went to the ER and they did all the tests to check for heart attack and everything came back fine. They would not tell me what was wrong with me other than I didnt have heart problems. I got online and started googling my symptoms and realized that I had costocondritis which I had never heard of. So i basically diagnosed myself with it and did what everyone in forums had tried for theirs and eventually it got better and went away. 
19,49,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_TrustPhys,0.9746244,"I trust my doctor because he's always willing to listen to my concerns and takes my self-diagnosis into consideration. He doesn't just dismiss my thoughts, but instead, works with me to figure out what's going on. I also appreciate that he's not too quick to prescribe medication, which makes me feel like he's more interested in finding the root cause of the problem rather than just masking the symptoms.",I trust my doctor because he is always upfront and honest. He takes the time to actually listen to my concerns and takes into consideration my opinions about my health. He works with me to get the kind of medicines that I also will approve of taking instead of giving me medicines that I believe are more dangerous for me to take. He seems very trustworthy and honest. 
20,49,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_SubjectiveLit,0.9867363,"I feel pretty confident in my ability to find and understand basic health information, especially with the help of online resources like WebMD and Mayo Clinic. I'm not afraid to ask questions or seek out a second opinion if I'm unsure about something. However, I do recognize that there are some complex medical topics that might be over my head, and in those cases, I trust my doctor to guide me and make recommendations based on their expertise.","I feel I am capable of obtaining, processing and understanding basic health information and services to make decisions about my health care. I can also use Google to look up any conditions or medications and get more information about it that way also if I dont understand something. I am not afraid to ask my doctor for certain medications I think I may need and discuss my health issues with him. "
21,49,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_Anxiety,0.9795818,"I get really anxious thinking about the possibility of getting bad news, like finding out I have some kind of chronic illness or condition that I'll have to deal with for the rest of my life. I also worry about the cost of the visit and any potential treatments or tests that might be needed. And, to be honest, I'm also a little nervous about being poked and prodded by the doctor - I'm not a big fan of needles or invasive procedures!",What makes me feel most anxious or worried when visiting a doctors office is how much its all going to cost when its over especially if he finds something that requires further actions such as surgery or more blood work. I am afraid of finding out I may have something seriously wrong with me that I didnt realize such as cancer or some other disease like diabetes even though I do eat well and take care of my myself it is still a fear I have. 
22,49,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_Numeracy,0.98458546,"I had a friend who was experiencing symptoms of a thyroid issue, such as fatigue and weight gain, and I encouraged her to get her thyroid levels checked. I had learned about the importance of thyroid health in college, and I suspected that might be the cause of her problems. After she got diagnosed and started treatment, her symptoms improved significantly, and she was really grateful for my advice. It made me feel good that I could help her and that my knowledge of health issues was useful in a real-life",I had had some bad chest pains and thought I was having a heart attack it hurt so bad. I went to the ER and they did all the tests to check for heart attack and everything came back fine. They would not tell me what was wrong with me other than I didnt have heart problems. I got online and started googling my symptoms and realized that I had costocondritis which I had never heard of. So i basically diagnosed myself with it and did what everyone in forums had tried for theirs and eventually it got better and went away. 
23,49,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_TrustPhys,0.9592301,"I trust my primary care physician because she's always been honest with me and takes the time to explain things in a way that makes sense to me. She also doesn't just prescribe medication right away, she tries to find the underlying cause of the problem and works with me to find a solution. I've had some not-so-great experiences with other doctors in the past, but my current doctor has earned my trust over time. However, I do sometimes wonder if she's really listening to me or",I trust my doctor because he is always upfront and honest. He takes the time to actually listen to my concerns and takes into consideration my opinions about my health. He works with me to get the kind of medicines that I also will approve of taking instead of giving me medicines that I believe are more dangerous for me to take. He seems very trustworthy and honest. 
24,49,Baseline Zero Shot,Text_SubjectiveLit,0.98249733,"To be honest, I'd say I struggle with feeling overwhelmed when it comes to understanding my health information. I often find myself getting anxious when trying to navigate medical jargon and complex treatment options, which makes it hard for me to make informed decisions about my care. I feel like I need more guidance and support to really grasp what's going on with my health, and sometimes I worry that I'm not advocating for myself effectively because of it.","I feel I am capable of obtaining, processing and understanding basic health information and services to make decisions about my health care. I can also use Google to look up any conditions or medications and get more information about it that way also if I dont understand something. I am not afraid to ask my doctor for certain medications I think I may need and discuss my health issues with him. "
25,49,Baseline Zero Shot,Text_Anxiety,0.98105514,"Just being in this office is making me a bit nervous, to be honest. I think what makes me most anxious is the fear of receiving bad news or a diagnosis that I'm not prepared to handle. I also worry about being judged or lectured about my lifestyle choices or habits, and I feel like I'm being scrutinized under a microscope. Sometimes I even worry that the doctor might not take my concerns seriously or will dismiss my symptoms as ""all in my head."" Just the thought of being",What makes me feel most anxious or worried when visiting a doctors office is how much its all going to cost when its over especially if he finds something that requires further actions such as surgery or more blood work. I am afraid of finding out I may have something seriously wrong with me that I didnt realize such as cancer or some other disease like diabetes even though I do eat well and take care of my myself it is still a fear I have. 
26,49,Baseline Zero Shot,Text_Numeracy,0.97987497,"Well, doctor... I'd like to share with you an experience that really stands out to me. About a year ago, my grandmother was hospitalized for a severe case of pneumonia. As her primary caregiver, I was responsible for managing her medication regimen, monitoring her oxygen levels, and communicating with her healthcare team. Through this experience, I developed a strong understanding of the importance of medication adherence, the signs and symptoms of respiratory distress, and the need for effective communication between healthcare providers and patients. It was",I had had some bad chest pains and thought I was having a heart attack it hurt so bad. I went to the ER and they did all the tests to check for heart attack and everything came back fine. They would not tell me what was wrong with me other than I didnt have heart problems. I got online and started googling my symptoms and realized that I had costocondritis which I had never heard of. So i basically diagnosed myself with it and did what everyone in forums had tried for theirs and eventually it got better and went away. 
27,49,Baseline Zero Shot,Text_TrustPhys,0.9514802,"I do have a primary care physician, and to be honest, I have mixed feelings about trusting them. On one hand, I appreciate their professionalism and the fact that they always seem to be knowledgeable about my medical history and current condition. They're also very good at explaining things in a way that's easy for me to understand, which makes me feel more at ease. However, I've had a few instances where I felt like they were rushing through our appointments or not taking my concerns seriously enough,",I trust my doctor because he is always upfront and honest. He takes the time to actually listen to my concerns and takes into consideration my opinions about my health. He works with me to get the kind of medicines that I also will approve of taking instead of giving me medicines that I believe are more dangerous for me to take. He seems very trustworthy and honest. 
28,49,json_datasets_200/no_system_prompt.jsonl,Text_SubjectiveLit,0.99038213,"I feel pretty confident in my ability to find and understand basic health information, especially with the internet at my fingertips. I'm not afraid to do some research and read up on my symptoms or conditions, and I've even been able to diagnose myself correctly in the past. However, sometimes the medical jargon can be overwhelming and I wish I had a better understanding of some of the technical terms and concepts. Overall, I think I'm able to make informed decisions about my health, but I do appreciate","I feel I am capable of obtaining, processing and understanding basic health information and services to make decisions about my health care. I can also use Google to look up any conditions or medications and get more information about it that way also if I dont understand something. I am not afraid to ask my doctor for certain medications I think I may need and discuss my health issues with him. "
29,49,json_datasets_200/no_system_prompt.jsonl,Text_Anxiety,0.9736694,"What makes me feel most anxious or worried when visiting a doctor's office is the fear of receiving bad news or a diagnosis that will change my life forever. I'm also worried about the possibility of needing invasive tests or procedures, and the uncertainty of what the doctor might find. Additionally, I'm anxious about the potential cost of treatment and how it will affect my finances.",What makes me feel most anxious or worried when visiting a doctors office is how much its all going to cost when its over especially if he finds something that requires further actions such as surgery or more blood work. I am afraid of finding out I may have something seriously wrong with me that I didnt realize such as cancer or some other disease like diabetes even though I do eat well and take care of my myself it is still a fear I have. 
30,49,json_datasets_200/no_system_prompt.jsonl,Text_Numeracy,0.97159976,"I was able to recognize the signs of a severe allergic reaction in my sister, such as difficulty breathing and swelling of the face, after she was stung by a bee. I knew to call 911 immediately and administer an EpiPen, which I had learned about from a first aid class I took years ago. Thanks to my quick thinking, my sister received prompt medical attention and made a full recovery.",I had had some bad chest pains and thought I was having a heart attack it hurt so bad. I went to the ER and they did all the tests to check for heart attack and everything came back fine. They would not tell me what was wrong with me other than I didnt have heart problems. I got online and started googling my symptoms and realized that I had costocondritis which I had never heard of. So i basically diagnosed myself with it and did what everyone in forums had tried for theirs and eventually it got better and went away. 
31,49,json_datasets_200/no_system_prompt.jsonl,Text_TrustPhys,0.9872605,"I trust my doctor because he's willing to listen to my self-diagnosis and doesn't dismiss my research. He's open to my suggestions and we work together to figure out what's going on with my health. I've had bad experiences with other doctors in the past who just wanted to prescribe medication without really listening to me, but my current doctor is different. He takes the time to explain things to me and answers all my questions, which makes me feel like I'm in good hands.",I trust my doctor because he is always upfront and honest. He takes the time to actually listen to my concerns and takes into consideration my opinions about my health. He works with me to get the kind of medicines that I also will approve of taking instead of giving me medicines that I believe are more dangerous for me to take. He seems very trustworthy and honest. 
32,50,json_datasets_200/all_4.jsonl,Text_SubjectiveLit,0.963565,"I think I can get the information I need, but sometimes it's hard to understand all the medical jargon. I usually rely on my doctor to explain things to me in a way that makes sense. And like I said, my wife and I do our own research online to get a better understanding of what's going on.",It depends on the services I need. If it's something I never heard of or it's difficult for me to understand I may have problems. 
33,50,json_datasets_200/all_4.jsonl,Text_Anxiety,0.977171,"Like I said, it's the possibility of bad news. I'm worried that my doctor might find something serious, like a disease or something that's gonna change my life. Just the thought of it makes me a little uneasy.",I only feel worried when I'm being tested for possible serious health problems. I'm worried that my doctor might find something serious.
34,50,json_datasets_200/all_4.jsonl,Text_Numeracy,0.9742409,"Well, I did figure out on my own that I had high blood pressure and then I went to the doctor and they confirmed it. I was able to recognize the symptoms and take action, so I guess that shows I know a thing or two about health.",I really can't think of a time where I demonstrated knowledge of health or medical issues. When a question about something comes up my wife and I do extensive research on the internet to learn all that we can.
35,50,json_datasets_200/all_4.jsonl,Text_TrustPhys,0.96746624,"Like I said before, I trust my doctor because I think he's knowledgeable and has my best interests in mind. I've had good experiences with him so far, and he's always taken the time to explain things to me in a way that makes sense.","I trust my doctor because I would think he knows what he is doing, at least I hope he knows what he is doing. I've only had one doctor in the past that I don't think he knew what he was doing and I found another doctor."
36,50,json_datasets_200/conditioning_on_all.jsonl,Text_SubjectiveLit,0.9735123,"Doc, I'd say I'm pretty good at getting the information I need to make informed decisions about my health. I mean, I'm not a doctor or anything, but I've got some college education under my belt, and I'm not afraid to ask questions or do some research on my own. I'd say I'm moderately proficient at understanding the basics of health and wellness, and I'm willing to put in the effort to learn more when I need to. Of course, I'm not",It depends on the services I need. If it's something I never heard of or it's difficult for me to understand I may have problems. 
37,50,json_datasets_200/conditioning_on_all.jsonl,Text_Anxiety,0.9646383,"You know, doc, I'd be lying if I said I wasn't a little nervous sitting here. What really gets me is the thought of finding out something's wrong with me, you know? Like, what if you tell me I've got some kind of condition or disease that's gonna change my whole life? I've always been pretty proactive about taking care of myself, so the idea that I might not be able to control my health as much as I thought is unsettling, to say the",I only feel worried when I'm being tested for possible serious health problems. I'm worried that my doctor might find something serious.
38,50,json_datasets_200/conditioning_on_all.jsonl,Text_Numeracy,0.9754897,"Well, doc, I'd say one experience that comes to mind is when my dad had a heart attack a few years back. I was really involved in his care and recovery, and I learned a lot about cardiovascular health and the importance of managing stress and diet. I even started going to the gym more regularly and making some changes to my own eating habits after seeing what he went through. It was a real wake-up call, and it made me realize how important it is to take care of yourself",I really can't think of a time where I demonstrated knowledge of health or medical issues. When a question about something comes up my wife and I do extensive research on the internet to learn all that we can.
39,50,json_datasets_200/conditioning_on_all.jsonl,Text_TrustPhys,0.9681552,"My primary care physician? Well, I've got a pretty good relationship with him, I'd say. I trust him because he's always been straight with me, tells me what I need to hear, not just what I want to hear. He's also taken the time to get to know me, asks about my family, and remembers our conversations from previous visits. Plus, he's always willing to explain things in a way that makes sense to me, doesn't just throw around a bunch of","I trust my doctor because I would think he knows what he is doing, at least I hope he knows what he is doing. I've only had one doctor in the past that I don't think he knew what he was doing and I found another doctor."
40,50,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_SubjectiveLit,0.97048694,"I'd say I'm pretty good at finding health information online and understanding it, but sometimes the medical jargon can be overwhelming. I usually rely on my wife to help me make sense of it all, she's more into that stuff than I am. But overall, I think I can figure it out with a little effort.",It depends on the services I need. If it's something I never heard of or it's difficult for me to understand I may have problems. 
41,50,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_Anxiety,0.9877363,"To be honest, I don't like going to the doctor's office because I'm always worried about what they might find. I'm anxious about getting bad news, like finding out I have some kind of disease or something. And I don't like all the poking and prodding, it makes me feel uncomfortable.",I only feel worried when I'm being tested for possible serious health problems. I'm worried that my doctor might find something serious.
42,50,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_Numeracy,0.98473257,"Well, I did help my dad when he had a heart attack. I knew the symptoms and got him to the hospital right away. I'd learned about heart attack symptoms from a TV commercial or something, and it turned out to be a good thing I did because the doctor said every minute counted.",I really can't think of a time where I demonstrated knowledge of health or medical issues. When a question about something comes up my wife and I do extensive research on the internet to learn all that we can.
43,50,json_datasets_200/holdout_Text_Anxiety.jsonl,Text_TrustPhys,0.96074533,"Like I said, I trust my doctor because I think he's knowledgeable and has my best interests at heart. He's been my doctor for a while now, and he's always been straight with me about my health. I've had some good experiences with him, so I trust his judgment.","I trust my doctor because I would think he knows what he is doing, at least I hope he knows what he is doing. I've only had one doctor in the past that I don't think he knew what he was doing and I found another doctor."
44,50,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_SubjectiveLit,0.9636729,"I think I'm pretty good at understanding what my doctor tells me, but sometimes I might not ask enough questions. I try to do my own research too, but I'm not always sure what sources to trust. Overall, I'd say I'm decent at making informed health decisions, but I could probably improve.",It depends on the services I need. If it's something I never heard of or it's difficult for me to understand I may have problems. 
45,50,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_Anxiety,0.9673332,"I get a little anxious when I'm waiting for test results, you know, wondering if everything's gonna be okay. And sometimes I worry that the doctor's gonna tell me I need to make some big changes to my lifestyle, like giving up something I enjoy. That can be a bit stressful.",I only feel worried when I'm being tested for possible serious health problems. I'm worried that my doctor might find something serious.
46,50,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_Numeracy,0.97758704,"Well, I once had a friend who was diagnosed with high blood pressure and I was able to give him some advice on how to lower it through diet and exercise. He took my advice and was able to get his blood pressure under control. It made me feel good that I could help him out.",I really can't think of a time where I demonstrated knowledge of health or medical issues. When a question about something comes up my wife and I do extensive research on the internet to learn all that we can.
47,50,json_datasets_200/holdout_Text_Numeracy.jsonl,Text_TrustPhys,0.96521753,"Like I said, I trust my doctor because I think he's knowledgeable and experienced. He's been my doctor for a while now, and he's always been straight with me about my health. I've never had any bad experiences with him, so I've got no reason not to trust him.","I trust my doctor because I would think he knows what he is doing, at least I hope he knows what he is doing. I've only had one doctor in the past that I don't think he knew what he was doing and I found another doctor."
48,50,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_SubjectiveLit,0.92856413,"I think I'm pretty good at finding the information I need, I mean, I'm not a doctor or anything, but I can read and understand most of what I find online or in books. Sometimes the medical jargon can be a bit confusing, but I can usually figure it out or ask someone to explain it to me. I'm not afraid to ask questions, that's for sure!",It depends on the services I need. If it's something I never heard of or it's difficult for me to understand I may have problems. 
49,50,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_Anxiety,0.9580207,"You know, I'm a pretty optimistic guy, but when I'm sitting in that exam room, waiting for the doctor to come in with the test results, I start thinking about all the worst-case scenarios. What if they find something serious? What if I need surgery or treatment? That uncertainty really gets to me.",I only feel worried when I'm being tested for possible serious health problems. I'm worried that my doctor might find something serious.
50,50,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_Numeracy,0.9799384,"Well, I did help my mom when she had a heart attack a few years ago. I was able to recognize the symptoms and got her to the hospital quickly. The doctor told me that if I hadn't acted so fast, things could've been much worse. I felt pretty proud of myself for knowing what to do in that situation.",I really can't think of a time where I demonstrated knowledge of health or medical issues. When a question about something comes up my wife and I do extensive research on the internet to learn all that we can.
51,50,json_datasets_200/holdout_Text_SubjectiveLit.jsonl,Text_TrustPhys,0.96770066,"Like I said before, I trust my doctor because I believe he's knowledgeable and has my best interests in mind. I've had good experiences with him so far, and he's always taken the time to explain things to me in a way that makes sense. I think he's a good communicator, and that helps me feel more at ease.","I trust my doctor because I would think he knows what he is doing, at least I hope he knows what he is doing. I've only had one doctor in the past that I don't think he knew what he was doing and I found another doctor."
52,50,json_datasets_200/holdout_Text_TrustPhys.jsonl,Text_SubjectiveLit,0.9618446,"I'd say I'm pretty good at finding health information online and understanding it well enough to make decent decisions about my care. I mean, I'm not a doctor or anything, but I can follow along with what they're telling me and do my own research to fill in the gaps.",It depends on the services I need. If it's something I never heard of or it's difficult for me to understand I may have problems. 
