,Sample Index,Condition,Question,Similarity,Generated Response,True Label
14,0,holdout_Text_Numeracy.jsonl,Text_Numeracy,0.9699045704216974,"One experience that stands out is when I helped a family member manage their dietary restrictions after they were diagnosed with diabetes. I took the initiative to research meal plans and understand what foods could help maintain stable blood sugar levels. Using the information I gathered, I worked with them to create a shopping list and recipes that made sticking to their diet easier and more enjoyable. It was a great feeling to apply what I learned and see it make a positive difference in their health management.","A friend when to the ER for a certain thing, the doctors told her it was something serious but what they told her it was needed to be tested to find that out so I told her she needed to go somewhere else cause that needed to be tested"
15,0,holdout_Text_Numeracy.jsonl,Text_TrustPhys,0.9986823442779839,I think they are more concerned about what is easier for them rather than for you. In my experience they would much rather just give you something than figuring out why you are feeling this way or have the problems you have.,I think they are more concerned about what is easier for them rather than for you. In my experience they would much rather just give you something than figuring out why you are feeling this way or have the problems you have 
16,0,holdout_Text_SubjectiveLit.jsonl,Text_SubjectiveLit,0.96208637524903,"I feel like I'm pretty capable when it comes to obtaining and processing health information. I've spent some time learning about basic health topics because I think it's important to take care of myself. Although I'm not an expert, I think I can understand enough to make informed decisions about my health when needed.",I'm somewhat confident that I have the capacity to obtain process and understand basic health information and services needed to make appropriate Heath decisions 
17,0,holdout_Text_SubjectiveLit.jsonl,Text_Anxiety,0.9429983599135663,"I often feel most anxious about the possibility of being misdiagnosed or not having my concerns taken seriously. It's unsettling when I feel rushed during appointments, and I'm worried that important details about my health might be overlooked. Also, sometimes I worry about unexpected findings that could mean more significant health issues.",When I'm extreme sick I'm just anxious about what they are going to say. Usually at my doctor/hospital they have a set diagnosis for everything you come in with 
18,0,holdout_Text_SubjectiveLit.jsonl,Text_Numeracy,0.9753455708747978,"I remember once discussing with my family about the importance of eating a balanced diet and how different nutrients can impact our overall health. Drawing from what I learned in college health courses, I explained how incorporating more greens and lean proteins could boost energy levels and possibly improve mood. It was fulfilling to share what I knew and see them start to make healthier meal choices over time.","A friend when to the ER for a certain thing, the doctors told her it was something serious but what they told her it was needed to be tested to find that out so I told her she needed to go somewhere else cause that needed to be tested"
19,0,holdout_Text_SubjectiveLit.jsonl,Text_TrustPhys,0.9884791416201854,I sometimes feel cautious about doctors in general because I've noticed that some might rush through appointments and focus more on treating symptoms than finding the root cause. It feels like they're quick to prescribe rather than listen and understand the full picture of my health concerns. This approach makes it hard for me to fully trust that they're considering what's best for me.,I think they are more concerned about what is easier for them rather than for you. In my experience they would much rather just give you something than figuring out why you are feeling this way or have the problems you have 
20,0,holdout_Text_TrustPhys.jsonl,Text_SubjectiveLit,0.9492552959726874,"I generally feel pretty capable of obtaining, processing, and understanding basic health information to make informed decisions. My college education has equipped me with research skills, which helps when I need to look up information. However, medical jargon can still be a bit daunting, so I try to ask questions or seek clarification if I'm unsure about something.",I'm somewhat confident that I have the capacity to obtain process and understand basic health information and services needed to make appropriate Heath decisions 
21,0,holdout_Text_TrustPhys.jsonl,Text_Anxiety,0.9453724837931406,"I'm mostly worried about the uncertainty and not knowing what the outcome of the visit will be. Even though I try to keep up with my health, there's always a lingering fear that something might be wrong that I didn't catch. It's the waiting and wondering that really gets to me.",When I'm extreme sick I'm just anxious about what they are going to say. Usually at my doctor/hospital they have a set diagnosis for everything you come in with 
22,0,holdout_Text_TrustPhys.jsonl,Text_Numeracy,0.9722778748935336,"I remember once when a family member was experiencing persistent fatigue and dizziness, they were unsure about what might be causing it. Because I make an effort to read up on health topics, I suggested they get their iron levels checked, considering it could be a sign of anemia. They went to the doctor, got tested, and it turned out they did have low iron levels. It felt good to have been able to use my knowledge to help guide them towards finding a solution.","A friend when to the ER for a certain thing, the doctors told her it was something serious but what they told her it was needed to be tested to find that out so I told her she needed to go somewhere else cause that needed to be tested"
23,0,holdout_Text_TrustPhys.jsonl,Text_TrustPhys,0.9906336072002762,"I generally trust my primary care physician because they take the time to listen to my concerns and explain things clearly. It's important for me to feel heard and understood, and my doctor tends to do that well. However, sometimes I feel that doctors might rush through appointments or jump to conclusions without considering all possibilities, which can make me a bit wary at times. Overall, communication and attentiveness are key factors in how much I trust them.",I think they are more concerned about what is easier for them rather than for you. In my experience they would much rather just give you something than figuring out why you are feeling this way or have the problems you have 
24,0,Baseline Zero Shot,Text_SubjectiveLit,0.9422329202212085,"I feel that I have a moderate capacity to obtain, process, and understand basic health information. I can usually research and grasp the essential details needed to make informed health decisions, but I sometimes find complex medical language or conflicting information challenging to navigate. It helps when I have clear, concise explanations from healthcare professionals or reliable sources.",I'm somewhat confident that I have the capacity to obtain process and understand basic health information and services needed to make appropriate Heath decisions 
25,0,Baseline Zero Shot,Text_Anxiety,0.9365480065262844,"I often feel anxious about the unpredictability of the visit, such as potential bad news or unexpected discussions. The clinical setting can be intimidating, and I worry about not fully understanding medical terms or concepts that the doctor might mention. Additionally, the pressure to articulate my symptoms clearly and the fear of being judged for my health choices can add to my anxiety.",When I'm extreme sick I'm just anxious about what they are going to say. Usually at my doctor/hospital they have a set diagnosis for everything you come in with 
26,0,Baseline Zero Shot,Text_Numeracy,0.9657990613564165,"A few years ago, a close family member was diagnosed with type 2 diabetes, which prompted me to learn more about the condition. I delved into researching the importance of a balanced diet, the role of exercise, and the significance of monitoring blood sugar levels. I also attended a few educational sessions at our local health center, which equipped me to help manage meal planning and support their lifestyle changes. Through this experience, I gained a practical understanding of how lifestyle modifications can impact one's health and well-being","A friend when to the ER for a certain thing, the doctors told her it was something serious but what they told her it was needed to be tested to find that out so I told her she needed to go somewhere else cause that needed to be tested"
27,0,Baseline Zero Shot,Text_TrustPhys,0.9781250306896769,"I have a mixed level of trust in doctors. On one hand, I appreciate their extensive training and expertise, which makes me feel confident in their ability to diagnose and treat medical issues. I often trust their recommendations because they are based on scientific evidence and professional experience. However, my trust sometimes wavers due to instances where I've felt rushed during appointments or when communication hasn't been clear, leaving me with unanswered questions. Additionally, concerns about potential biases, such as financial incentives affecting treatment decisions, sometimes make me",I think they are more concerned about what is easier for them rather than for you. In my experience they would much rather just give you something than figuring out why you are feeling this way or have the problems you have 
28,0,no_system_prompt.jsonl,Text_SubjectiveLit,0.970503600160371,"I feel reasonably capable of obtaining, processing, and understanding basic health information. I try to research thoroughly and ask questions when I'm unsure about something. There are times, though, when medical jargon or complex information can be overwhelming, and I might need extra time or assistance to fully grasp it.",I'm somewhat confident that I have the capacity to obtain process and understand basic health information and services needed to make appropriate Heath decisions 
29,0,no_system_prompt.jsonl,Text_Anxiety,0.943156223633,"I often feel anxious about not being heard or taken seriously, as though my concerns might be dismissed. There's also a worry about receiving unexpected bad news or being pressured into decisions without fully understanding all the options. Plus, the sterile environment and waiting times tend to heighten my anxiety.",When I'm extreme sick I'm just anxious about what they are going to say. Usually at my doctor/hospital they have a set diagnosis for everything you come in with 
30,0,no_system_prompt.jsonl,Text_Numeracy,0.9719860143776775,"A few months ago, a family member was experiencing persistent fatigue and occasional dizziness. I recalled reading about the importance of checking thyroid levels for such symptoms, so I encouraged them to ask their doctor for a thyroid function test. It turned out they had an underactive thyroid, and now they’re feeling much better with the right treatment. This experience showed me the importance of advocating for thorough medical testing based on what I've learned.","A friend when to the ER for a certain thing, the doctors told her it was something serious but what they told her it was needed to be tested to find that out so I told her she needed to go somewhere else cause that needed to be tested"
31,0,no_system_prompt.jsonl,Text_TrustPhys,0.980458317747671,"I often feel like doctors in general tend to prioritize efficiency over thoroughness. It sometimes feels like they focus more on treating symptoms quickly rather than digging deeper to understand the root cause of an issue. This approach makes me question whether I’m receiving the most comprehensive care. It's not that I distrust them entirely, but their approach sometimes feels rushed or impersonal, which can be concerning.",I think they are more concerned about what is easier for them rather than for you. In my experience they would much rather just give you something than figuring out why you are feeling this way or have the problems you have 
32,1,all_4.jsonl,Text_SubjectiveLit,0.9669482488190728,"I believe I have a decent capacity to obtain and understand basic health information. My background in working with insurance claims and dealing with medical paperwork has given me some insight into how the system works. I feel confident in asking the right questions and doing research when needed. However, when it comes to more complex or detailed health decisions, I sometimes doubt my understanding and might seek additional help or clarification.","Having word in the medical insurance and claims industry, I feel well educated on what type of questions to ask, how to research what I need to know, how to read the forms and how to find assistance if I need it. "
33,1,all_4.jsonl,Text_Anxiety,0.9491549562159155,"When I visit the doctor's office, I often feel anxious about the unknowns, like unexpected test results or being told something I wasn't prepared to hear. The rushed nature of appointments can make me worry that important details might be overlooked, and I might not get a chance to fully understand or discuss my concerns. It’s the fear of not having enough time to process everything and make informed decisions about my health that stands out the most.",The unknown of what the results of a procedure will be.
34,1,all_4.jsonl,Text_Numeracy,0.9288798512222799,I apologize for the error in my previous response. One experience where I demonstrated my knowledge of health issues was when I helped a family member understand their medications and possible side effects. I used the research skills I developed in college and my general understanding of health information to explain what each medication was for and how they might interact with each other. This made me feel confident in my ability to support loved ones in managing their health.,"None of these questions, that's for sure. My knowledge of medical issues was frequently demonstrated while answering questions from clients and completing their medical claims "
35,1,all_4.jsonl,Text_TrustPhys,0.9712982679876899,"I feel like my primary care physician has a lot of knowledge and expertise, which is reassuring. However, the rushed appointments and mixed signals about treatment plans make it hard for me to fully trust her recommendations. I need more clear communication and time to discuss my concerns in order to feel more confident and comfortable with her guidance.",It's not necessarily that I don't trust my doctor but  I think she's far too rushed for such a serious matter. She is very casual and nonchalant about things that are of great importance to my life. She brushes off side effects/symptoms as if they are normal every day things but then puts me on medication to alter them and brings up having to have heart surgery. I am getting mixed messages and it makes me unsure of the severity or what she is thinking about course of treatment.
36,1,conditioning_on_all.jsonl,Text_SubjectiveLit,0.9670882495885563,"I feel moderately capable of obtaining, processing, and understanding basic health information and services. I have some college education, which helps me navigate and comprehend health topics to a certain extent. While I do believe that making informed health decisions is important, sometimes it can be challenging to balance this with other priorities in my life. I'm somewhat organized, which aids in managing my health-related tasks, but I still find it a bit overwhelming at times to keep up with all the information available.","Having word in the medical insurance and claims industry, I feel well educated on what type of questions to ask, how to research what I need to know, how to read the forms and how to find assistance if I need it. "
37,1,conditioning_on_all.jsonl,Text_Anxiety,0.922037846298219,"When I visit the doctor's office, I often feel anxious about what they might find during the examination. Even though I try to take care of myself, there's always this lingering worry that they'll discover something I've overlooked or neglected. The idea of having to deal with unexpected health issues can be pretty overwhelming for me. Plus, I'm not the most emotionally stable person, so stepping into that uncertainty heightens my anxiety about the whole experience.",The unknown of what the results of a procedure will be.
38,1,conditioning_on_all.jsonl,Text_Numeracy,0.905825709234197,"A few years ago, I decided to take a closer look at my lifestyle after noticing I was frequently feeling fatigued and stressed. I did some research and learned about the importance of a balanced diet, regular exercise, and stress management techniques. I started incorporating more fruits, vegetables, and whole grains into my meals, and I began a gentle exercise routine that included daily walks and yoga. Over time, I noticed an improvement in my energy levels and overall mood. This experience reinforced my understanding that taking small","None of these questions, that's for sure. My knowledge of medical issues was frequently demonstrated while answering questions from clients and completing their medical claims "
39,1,conditioning_on_all.jsonl,Text_TrustPhys,0.9671130297031973,"I have mixed feelings about my primary care physician. On one hand, I trust them because they have the medical knowledge and have been mostly reliable in addressing my health concerns. They've given me good advice on preventive measures, which aligns with my belief in taking care of myself. However, I sometimes feel like they don't fully understand my emotional struggles or the impact of stress on my health, which makes me a bit hesitant. It's hard to open up sometimes, and I wish there was more of a connection that",It's not necessarily that I don't trust my doctor but  I think she's far too rushed for such a serious matter. She is very casual and nonchalant about things that are of great importance to my life. She brushes off side effects/symptoms as if they are normal every day things but then puts me on medication to alter them and brings up having to have heart surgery. I am getting mixed messages and it makes me unsure of the severity or what she is thinking about course of treatment.
40,1,holdout_Text_Anxiety.jsonl,Text_SubjectiveLit,0.977068390840877,"I feel quite capable of obtaining and processing basic health information. My experience in a related field has equipped me with the skills to research effectively and ask informed questions. However, the complexity of healthcare can sometimes be overwhelming, so I try to stay focused on the essentials and seek help when needed to ensure I'm making the best decisions for my health.","Having word in the medical insurance and claims industry, I feel well educated on what type of questions to ask, how to research what I need to know, how to read the forms and how to find assistance if I need it. "
41,1,holdout_Text_Anxiety.jsonl,Text_Anxiety,0.9422551658813683,"I often feel anxious about discussing my health concerns because I'm worried they might not be taken seriously or that I might miss communicating something important. The unpredictability of what the doctor might say or what tests might reveal also contributes to my anxiety. Additionally, the fear of being rushed through the appointment and leaving with more questions than answers makes me uneasy.",The unknown of what the results of a procedure will be.
42,1,holdout_Text_Anxiety.jsonl,Text_Numeracy,0.8934644322061552,"One experience that comes to mind is when I had to advocate for a family member who was in the hospital. I had to communicate effectively with the medical staff to understand their condition, treatment options, and potential side effects of medications. By asking the right questions and doing some research on my own, I was able to ensure they received the best possible care and even caught a medication dosage error. This really demonstrated to me the importance of being informed and proactive about health issues.","None of these questions, that's for sure. My knowledge of medical issues was frequently demonstrated while answering questions from clients and completing their medical claims "
43,1,holdout_Text_Anxiety.jsonl,Text_TrustPhys,0.969718560214771,"I sometimes find it challenging to completely trust doctors because, in my experience, they can feel rushed and not provide all the information I need to make informed decisions about my health. I am still unsure of the severity or what she is thinking about a course of treatment. My current doctor has provided me mixed messages about treatments and their urgency. This experience makes me cautious and prompts me to do my research or seek second opinions.",It's not necessarily that I don't trust my doctor but  I think she's far too rushed for such a serious matter. She is very casual and nonchalant about things that are of great importance to my life. She brushes off side effects/symptoms as if they are normal every day things but then puts me on medication to alter them and brings up having to have heart surgery. I am getting mixed messages and it makes me unsure of the severity or what she is thinking about course of treatment.
44,1,holdout_Text_Numeracy.jsonl,Text_SubjectiveLit,0.9651253609532079,"I feel fairly capable of obtaining and understanding health information due to having some college education and a general interest in maintaining my health. However, I sometimes struggle with processing all the details, especially when I'm feeling anxious or uncertain about what the right decision is. But overall, I think I can navigate the necessary information to make informed health decisions when needed.","Having word in the medical insurance and claims industry, I feel well educated on what type of questions to ask, how to research what I need to know, how to read the forms and how to find assistance if I need it. "
45,1,holdout_Text_Numeracy.jsonl,Text_Anxiety,0.9505180240005606,"When visiting the doctor's office, I often feel anxious about discussing my symptoms and concerns, worrying that I might not be taken seriously or that something important will be overlooked. The clinical environment itself can feel overwhelming and impersonal, which adds to my anxiety. I also get nervous about potential diagnoses or treatments and how they might impact my daily life.",The unknown of what the results of a procedure will be.
46,1,holdout_Text_Numeracy.jsonl,Text_Numeracy,0.9269589306945145,"When my grandfather started experiencing confusion and memory loss, I researched some of the symptoms and suggested he see his doctor for further evaluation. I was able to recognize the early signs of possible Alzheimer's disease, which allowed my family to seek medical advice earlier on and plan for his needs more effectively. This experience showed me the importance of being informed about health issues and taking action based on that knowledge.","None of these questions, that's for sure. My knowledge of medical issues was frequently demonstrated while answering questions from clients and completing their medical claims "
47,1,holdout_Text_Numeracy.jsonl,Text_TrustPhys,0.9667603786438528,"It's not necessarily that I don't trust my doctor, but sometimes I feel like she's a bit rushed during appointments. It makes me anxious because I want to be sure that she fully understands my concerns and isn't missing anything important. I know doctors have a lot of patients to see, but I wish there was more time to discuss my health thoroughly. Despite this, I do trust that she has the knowledge and skills to help me, but I'd prefer a bit more attentiveness and engagement during our visits.",It's not necessarily that I don't trust my doctor but  I think she's far too rushed for such a serious matter. She is very casual and nonchalant about things that are of great importance to my life. She brushes off side effects/symptoms as if they are normal every day things but then puts me on medication to alter them and brings up having to have heart surgery. I am getting mixed messages and it makes me unsure of the severity or what she is thinking about course of treatment.
48,1,holdout_Text_SubjectiveLit.jsonl,Text_SubjectiveLit,0.9640542523414916,"I feel somewhat confident in my ability to obtain and understand basic health information. I do my own research and try to stay informed, but sometimes medical jargon can be overwhelming and confusing. I'm organized and dependable, so I make sure to keep track of important health details and consult reliable sources or professionals when it's something beyond my understanding. However, I sometimes second-guess myself, especially if the information is complex or conflicting.","Having word in the medical insurance and claims industry, I feel well educated on what type of questions to ask, how to research what I need to know, how to read the forms and how to find assistance if I need it. "
49,1,holdout_Text_SubjectiveLit.jsonl,Text_Anxiety,0.9693919056072018,"I often feel anxious about the possibility of receiving unexpected or bad news, like discovering a new health issue or hearing that my current condition has worsened. The uncertainty of tests and examinations can also make me uneasy, as I tend to worry about what might be found. Additionally, I sometimes feel apprehensive about whether I'll be able to communicate my concerns effectively, given that appointments can feel rushed.",The unknown of what the results of a procedure will be.
50,1,holdout_Text_SubjectiveLit.jsonl,Text_Numeracy,0.9527689472633738,"I once helped my sister when she was dealing with high blood pressure by sharing some of the lifestyle changes I had read about, like reducing sodium intake and incorporating more physical activity into her routine. I also helped her understand the importance of regularly monitoring her blood pressure and following up with her doctor, ensuring she made informed decisions about her health. It showed me how little changes could make a big difference.","None of these questions, that's for sure. My knowledge of medical issues was frequently demonstrated while answering questions from clients and completing their medical claims "
51,1,holdout_Text_SubjectiveLit.jsonl,Text_TrustPhys,0.9562759298644445,"I sometimes feel a bit uneasy with doctors because it often seems like they’re in a hurry to move on to the next patient, so I worry if they’re really catching everything about my health concerns. While I do appreciate their expertise, I sometimes feel like I'm left with more questions than answers after an appointment. It would help if I felt they took a little more time to explain things thoroughly.",It's not necessarily that I don't trust my doctor but  I think she's far too rushed for such a serious matter. She is very casual and nonchalant about things that are of great importance to my life. She brushes off side effects/symptoms as if they are normal every day things but then puts me on medication to alter them and brings up having to have heart surgery. I am getting mixed messages and it makes me unsure of the severity or what she is thinking about course of treatment.
52,1,holdout_Text_TrustPhys.jsonl,Text_SubjectiveLit,0.9730597607762083,"I feel fairly confident in my ability to obtain, process, and understand basic health information and services. My background has given me the tools to navigate the healthcare system, figure out what questions to ask, and understand the information that's given to me. However, there are times when things can get a bit overwhelming or confusing, and that's when I don't hesitate to seek further clarification from healthcare professionals.","Having word in the medical insurance and claims industry, I feel well educated on what type of questions to ask, how to research what I need to know, how to read the forms and how to find assistance if I need it. "
53,1,holdout_Text_TrustPhys.jsonl,Text_Anxiety,0.9455369747509526,"I find myself getting anxious when I'm in the waiting room, just anticipating what the doctor might say or discover. The uncertainty of potential diagnoses or health issues always seems to weigh heavily on my mind. Additionally, I sometimes worry about whether I've accurately conveyed my symptoms or questions, fearing that I might overlook something important.",The unknown of what the results of a procedure will be.
54,1,holdout_Text_TrustPhys.jsonl,Text_Numeracy,0.946333810793834,"One experience that comes to mind is when a close friend mentioned they were having persistent headaches. Drawing from what I've learned, I suggested they pay attention to their hydration and sleep patterns and encouraged them to consult a healthcare professional if the issue continued. They didn't know these things could be connected, and they appreciated the practical advice. It felt good to apply what I know to help someone.","None of these questions, that's for sure. My knowledge of medical issues was frequently demonstrated while answering questions from clients and completing their medical claims "
55,1,holdout_Text_TrustPhys.jsonl,Text_TrustPhys,0.9404060056165884,"I generally have trust in doctors because they have undergone extensive training and education, which gives them the expertise to understand and manage my health concerns. However, I sometimes feel anxious about whether they truly understand my individual concerns, given the brief time during appointments. Open communication and feeling heard are key for me in building that trust.",It's not necessarily that I don't trust my doctor but  I think she's far too rushed for such a serious matter. She is very casual and nonchalant about things that are of great importance to my life. She brushes off side effects/symptoms as if they are normal every day things but then puts me on medication to alter them and brings up having to have heart surgery. I am getting mixed messages and it makes me unsure of the severity or what she is thinking about course of treatment.
56,1,Baseline Zero Shot,Text_SubjectiveLit,0.9632748370772412,"I feel fairly confident in my ability to obtain and understand basic health information, as well as to process it in a way that allows me to make informed decisions about my health. I generally know where to find reliable resources, like trusted health websites or professionals, and I’m comfortable asking questions if something is unclear. However, there are times when complex medical terminology or conflicting information can make it challenging for me to feel completely assured in my decisions. Overall, while I’m proactive in managing my health, I","Having word in the medical insurance and claims industry, I feel well educated on what type of questions to ask, how to research what I need to know, how to read the forms and how to find assistance if I need it. "
57,1,Baseline Zero Shot,Text_Anxiety,0.9384307441463021,"I often feel most anxious about the uncertainty of what the doctor might find or say during the visit. There's a fear of receiving bad news or a diagnosis that I wasn’t expecting. Additionally, the waiting time can be stressful as it gives my mind a chance to dwell on worst-case scenarios. I also worry about not being able to clearly communicate my symptoms or concerns, which might lead to misunderstandings.",The unknown of what the results of a procedure will be.
58,1,Baseline Zero Shot,Text_Numeracy,0.8986790727211462,"A few years ago, I developed an interest in nutrition and its impact on overall health. To deepen my understanding, I took a course on nutritional science. One practical application of this knowledge happened when a close family member was diagnosed with type 2 diabetes. I helped them understand the importance of managing their blood sugar levels through dietary changes, like incorporating more whole grains and vegetables while reducing their intake of processed sugars. By researching reliable sources and consulting with a healthcare provider for them, I was able to support","None of these questions, that's for sure. My knowledge of medical issues was frequently demonstrated while answering questions from clients and completing their medical claims "
59,1,Baseline Zero Shot,Text_TrustPhys,0.9581511160107203,"I generally trust my primary care physician because they have consistently taken the time to listen to my concerns and explain their reasoning behind any diagnoses or treatments. They have a track record of being attentive, and I feel they genuinely care about my overall health. On the other hand, if a doctor seems rushed or dismissive, or if there are frequent communication issues, it can make me distrustful, as clear communication and a sense of understanding are crucial for me to feel confident in their care.",It's not necessarily that I don't trust my doctor but  I think she's far too rushed for such a serious matter. She is very casual and nonchalant about things that are of great importance to my life. She brushes off side effects/symptoms as if they are normal every day things but then puts me on medication to alter them and brings up having to have heart surgery. I am getting mixed messages and it makes me unsure of the severity or what she is thinking about course of treatment.
60,1,no_system_prompt.jsonl,Text_SubjectiveLit,0.9696765429990416,"I feel quite capable of obtaining, processing, and understanding basic health information. My experience in the medical insurance and claims industry has equipped me with the skills to ask the right questions and interpret health-related information accurately. However, there are times when medical jargon or complex conditions can be challenging, so I rely on further research or consultation with professionals to ensure I make informed health decisions.","Having word in the medical insurance and claims industry, I feel well educated on what type of questions to ask, how to research what I need to know, how to read the forms and how to find assistance if I need it. "
61,1,no_system_prompt.jsonl,Text_Anxiety,0.9368227601846565,"Waiting for test results or the possibility of receiving bad news makes me most anxious at the doctor's office. It's that uncertainty about what might be discovered or diagnosed that heightens my worry. Additionally, feeling rushed during appointments and not having enough time to discuss all my concerns can add to this anxiety.",The unknown of what the results of a procedure will be.
